WO Date,Asset ID,Equipment Description,Downtime,WO No.,Line No,WO Type,Failure Type,Week,Last Week,Last Month,BDA Triggered
2/4/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.5,408169,24-Retail1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/4/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1,408158,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/4/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",3.5,408160,40- Retail FLV,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/4/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,408165,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/4/2025,FW200073,70-FL-43 Hayssen Packaging Equipment,0.42,408174,43-5LB FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/4/2025,FW200073,70-FL-43 Hayssen Packaging Equipment,0.75,408175,43-5LB FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/4/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,1,408178,Flavor,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW00003539,70-LL-40 Video Jet  Case Labeler,0.2,408207,,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW00003605,FLAVOR #3 SPRAY DYNAMIC FLAVOR APPLICATOR,0.2,408224,Flavor,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW00003610,60-CV-81 Chain Conveyor,1,408199,Chainvey,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000469,25-CV-20 CD02 - Conveyor Rotary Valve,0.33,408198,ROTARY VLV,Rotary Valve,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,1,408213,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.33,408219,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.3,408221,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.33,408259,21-Frac 1,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.5,408214,24-Retail1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000789,Degassing Bin,0.75,408208,24-Retail1,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000811,45-GR-33  MPE 999 Grinder #3,0.33,408257,Grinder 3,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000834,60-CV-71 Chain Conveyor,0.25,408256,Chainvey,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000851,"70-MD-28 Safeline Metal Detector, Mettler Toledo, 4""",1,408258,28-SSX,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",4.5,408203,40- Retail FLV,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,408204,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.33,408223,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1,408255,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.33,408260,40- Retail FLV,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW001024,"70-MD-40 Safeline Metal Detector , Mettler Toledo",0.33,408210,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW001122,70-WT-28A1 Super Sack Weighing Terminal IND360,0.5,408222,28-SSX,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/5/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,0.5,408216,Flavor,Minor Breakdown Maintenance,Breakdown,6,FALSE,TRUE,FALSE
2/5/2025,FW20064,BUILDING - PRODUCTION,0.2,408205,Plant,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW00003424,60-HP-10 KV01 FLAVOR APPLICATOR KNIFE GATE,0.25,408276,Flavor,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW00003605,FLAVOR #3 SPRAY DYNAMIC FLAVOR APPLICATOR,0.25,408271,Flavor,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.75,408249,RT3000,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.25,408273,RT3000,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW000699,40-CV-22 CD01 Conveyor Rotary Valve,0.5,408251,ROTARY VLV,Rotary Valve,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW000699,40-CV-22 CD01 Conveyor Rotary Valve,1,408252,ROTARY VLV,Rotary Valve,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.75,408245,40- Retail FLV,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.67,408246,40- Retail FLV,Minor Breakdown Maintenance,Breakdown,6,FALSE,TRUE,FALSE
2/6/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,408247,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.33,408266,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1,408267,40- Retail FLV,Minor Breakdown Maintenance,Breakdown,6,FALSE,TRUE,FALSE
2/6/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1,408269,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,6,408248,Flavor,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,1,408272,Flavor,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/6/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,0.25,408275,Flavor,Minor Breakdown Maintenance,Breakdown,6,FALSE,TRUE,FALSE
2/7/2025,FW00003424,60-HP-10 KV01 FLAVOR APPLICATOR KNIFE GATE,1.3,408319,Flavor,Manual Product Move,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW00003509,70-PL-40 Retail Flv  Video Jet Printer,0.5,408349,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW00003605,FLAVOR #3 SPRAY DYNAMIC FLAVOR APPLICATOR,0.42,408318,Flavor,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW00003606,60-FLV-20 SPRAY DYNAMIC FLAVOR APPLICATOR CENTRIFUGAL COATER MASTER SERIES IV,0.25,408312,Flavor,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.33,408342,RT3000,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,1,408345,RT3000,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000471,25-CV-20 CD04 - Conveyor Rotary Valve,0.3,408313,ROTARY VLV,Rotary Valve,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000491,40-CV-02 CD22 - Conveyor Rotary Valve,0.2,408316,ROTARY VLV,Rotary Valve,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000517,25-HP-01B/KV-01 Knife Valve,0.5,408327,Green Bean,Manual Product Move,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000518,25-HP-02A/KV-01 Knife Valve,0.33,408328,Green Bean,Manual Product Move,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000526,25-HP-07A/KV-01 Knife Valve,0.25,408329,Green Bean,Manual Product Move,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000528,25-HP-08A/KV-01 Knife Valve,0.5,408331,Green Bean,Manual Product Move,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000533,25-HP-11B/KV-01 Knife Valve,0.5,408326,Green Bean,Manual Product Move,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.33,408346,21-Frac 1,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000605,70-CE-21 Frac1 Combi Case Erector Line 21,0.5,408330,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000605,70-CE-21 Frac1 Combi Case Erector Line 21,0.58,408340,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,0.33,408344,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.5,408320,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.4,408323,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000759,40-CV-21A  CD04 Conveyor Rotary Valve,0.5,408317,ROTARY VLV,Rotary Valve,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,408343,40- Retail FLV,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000853,70-CW-40 Mettler Toledo Checkweigher Line 40 Scale,0.5,408348,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW000861,.NULL.,0.25,408280,.NULL.,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW001024,"70-MD-40 Safeline Metal Detector , Mettler Toledo",0.3,408277,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW001026,70-VA-40 TUMAC Button Valve Applicator Line 40,0.5,408350,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW001026,70-VA-40 TUMAC Button Valve Applicator Line 40,0.33,408351,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW001047,70-BS-28 Super Sac Vac Bag Sealer,0.25,408279,28-SSX,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW001054,60-HP-40B Pack Retail Hopper,0.33,408332,40- Retail FLV,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,0.25,408311,Flavor,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/7/2025,FW20064,BUILDING - PRODUCTION,2,408278,Plant,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW00003605,FLAVOR #3 SPRAY DYNAMIC FLAVOR APPLICATOR,0.33,408388,Flavor,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.42,408392,21-Frac 1,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.5,408394,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,0.5,408395,21-Frac 1,Corrective Maintenance,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,1,408396,21-Frac 1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.5,408376,24-Retail1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.17,408378,24-Retail1,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000699,40-CV-22 CD01 Conveyor Rotary Valve,0.4,408379,ROTARY VLV,Rotary Valve,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000811,45-GR-33  MPE 999 Grinder #3,0.25,408381,Grinder 3,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.75,408380,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1.5,408382,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,408385,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",2,408391,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,408393,40- Retail FLV,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW001127,70-FS-28A1 Super Sack Floor Scale PFA589 Custom US11,5,408389,28-SSX,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW200070,70-PL-21A Frac 1 Video Jet Printer,0.25,408377,21-Frac 1,Printer Issue,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW200072,30-RS-08 Roaster #8 Neptune  3000 2018 YEAR,0.75,408390,Neptune,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/8/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,0.2,408383,Flavor,Operator Adjustment,Process Failure,6,FALSE,TRUE,FALSE
2/9/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.3,408422,RT3000,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/9/2025,FW000657,70-FL-28 20 lb. All Fill Auger,0.5,408416,28- 20LB,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/9/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,408419,40- Retail FLV,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/9/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,408424,40- Retail FLV,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/9/2025,FW001056,60-HP-40D Pack Retail Hopper,0.25,408417,40- Retail FLV,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/9/2025,FW001096,"SCREENER #3, AZO, CENTRIFUGAL SIFTER",1,408421,Grinder 3,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW00003605,FLAVOR #3 SPRAY DYNAMIC FLAVOR APPLICATOR,1,408477,Flavor,Minor Breakdown Maintenance,Breakdown,7,FALSE,TRUE,FALSE
2/10/2025,FW000277,30-RS-04 R1000R,0.75,408473,RT1000,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000277,30-RS-04 R1000R,1,408479,RT1000,Manual Product Move,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.33,408471,RT3000,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000281,30-CV-21B Transfer Conveyor (to Tempering),0.33,408472,Chainvey,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000313,45-GR-32 MPE 999 Grinder #2,1,408467,Grinder 2,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000520,25-HP-03/KV-01 Knife Valve,2,408459,Green Bean,Manual Product Move,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.75,408478,21-Frac 1,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000598,70-PL-24A Label Applicator 2,1.5,408482,24-Retail1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000605,70-CE-21 Frac1 Combi Case Erector Line 21,0.33,408456,21-Frac 1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000605,70-CE-21 Frac1 Combi Case Erector Line 21,1,408458,21-Frac 1,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.33,408470,24-Retail1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000746,50-CV-99 CD 24 Conveyor Rotary Valve,0.75,408476,ROTARY VLV,Rotary Valve,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000819,70-VA-25A Plitek Valve Applicator,0.33,408464,25-Frac 2,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.2,408454,40- Retail FLV,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.75,408466,40- Retail FLV,Minor Breakdown Maintenance,Breakdown,7,FALSE,TRUE,FALSE
2/10/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1,408469,40- Retail FLV,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW001007,70-GP-24  Dynatec Adhesive Applicator (HOT Melt) Line 24,0.25,408480,24-Retail1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW001023,"70-MD-24 Safeline Metal  Detector, Mettler Toledo, 4""",0.33,408463,24-Retail1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/10/2025,FW001117,70-LL-25  Video Jet Case Labeler,0.33,408481,25-Frac 2,Printer Issue,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000277,30-RS-04 R1000R,0.75,408533,RT1000,Minor Breakdown Maintenance,Breakdown,7,FALSE,TRUE,FALSE
2/11/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,1,408532,RT3000,Manual Product Move,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000339,70-FL-23 Urn General Bagger Filler,0.33,408519,23- Urn 1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.33,408527,21-Frac 1,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000598,70-PL-24A Label Applicator 2,0.33,408520,24-Retail1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,1.75,408536,24-Retail1,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000637,70-PK-24 Retail Combi Case Packer,1,408535,24-Retail1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000653,70-VA-23  TUMAC Button Valve Applicator Line 23,0.33,408488,23- Urn 1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,408483,40- Retail FLV,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1,408531,40- Retail FLV,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/11/2025,FW001007,70-GP-24  Dynatec Adhesive Applicator (HOT Melt) Line 24,2.25,408521,24-Retail1,Minor Breakdown Maintenance,Breakdown,7,FALSE,TRUE,FALSE
2/11/2025,FW001117,70-LL-25  Video Jet Case Labeler,0.42,408529,25-Frac 2,Printer Issue,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW00003481,THAYER REWORK FEEDER,0.5,408586,Rework,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW00003508,REWORK CONVEYOR/ BAG SHREDDER / RIDDLER  LOCATED ON WEST WALL,0.5,408565,Rework,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW00003539,70-LL-40 Video Jet  Case Labeler,0.5,408592,,Printer Issue,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000218,20-BC-01 Cimbria Green Bean Cleaner,1,408577,Green Bean,Manual Product Move,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000254,25-WB-05 Green Bean Bulk Bin 5A & 5B Discharge Weigh Belt,0.5,408564,Green Bean,Manual Product Move,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000257,25-WB-08 Green Bean Bulk Bin 8A & 8B Discharge Weigh Belt,1.5,408599,Green Bean,Manual Product Move,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000277,30-RS-04 R1000R,0.25,408563,RT1000,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.25,408593,RT3000,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000307,45-GR-31 MPE 999 Grinder #1,0.25,408561,Grinder 1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000353,70-SL-23 Case Taper after Urn,0.25,408567,23- Urn 1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000490,40-CV-02 CD21 - Conveyor Rotary Valve,0.33,408571,ROTARY VLV,Rotary Valve,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000528,25-HP-08A/KV-01 Knife Valve,0.25,408585,Green Bean,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.5,408588,24-Retail1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.5,408591,24-Retail1,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000795,50-HP-24C / KV-01 Knife Valve,0.5,408590,24-Retail1,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000831,60-CV-70 CD01 Chain Conveyor Rotary Valve,1,408598,ROTARY VLV,Rotary Valve,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,408560,40- Retail FLV,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,408570,40- Retail FLV,Minor Breakdown Maintenance,Breakdown,7,FALSE,TRUE,FALSE
2/12/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.42,408579,40- Retail FLV,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.33,408580,40- Retail FLV,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,408581,40- Retail FLV,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.75,408584,40- Retail FLV,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.25,408541,25-Frac 2,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW001019,70-CE-25 Frac 2 Combi Case  Erector Line 25,2,408587,25-Frac 2,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW001117,70-LL-25  Video Jet Case Labeler,0.75,408559,25-Frac 2,Printer Issue,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW001117,70-LL-25  Video Jet Case Labeler,0.33,408595,25-Frac 2,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW001117,70-LL-25  Video Jet Case Labeler,0.5,408600,25-Frac 2,Printer Issue,Process Failure,7,FALSE,TRUE,FALSE
2/12/2025,FW200072,30-RS-08 Roaster #8 Neptune  3000 2018 YEAR,0.25,408562,Neptune,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW00003424,60-HP-10 KV01 FLAVOR APPLICATOR KNIFE GATE,1.5,408646,Flavor,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW00003481,THAYER REWORK FEEDER,0.5,408642,Rework,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW00003481,THAYER REWORK FEEDER,1,408644,Rework,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW00003494,70-PL-25A Video Jet Printer,1,408621,25-Frac 2,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW00003508,REWORK CONVEYOR/ BAG SHREDDER / RIDDLER  LOCATED ON WEST WALL,0.25,408628,Rework,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW000242,25-HP-08A Green Bean Storage Bin (12000 lb),0.42,408631,Green Bean,Manual Product Move,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW000276,30-CV-20 Distribution Conveyor (to Roasters 4 - 6),0.25,408636,Chainvey,Corrective Maintenance,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW000277,30-RS-04 R1000R,1,408635,RT1000,Minor Breakdown Maintenance,Breakdown,7,FALSE,TRUE,FALSE
2/13/2025,FW000307,45-GR-31 MPE 999 Grinder #1,0.5,408626,Grinder 1,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
2/13/2025,FW000313,45-GR-32 MPE 999 Grinder #2,0.25,408624,Grinder 2,Operator Adjustment,Process Failure,7,FALSE,TRUE,FALSE
